src,dst,amount,timestamp,is_fraud,ring_id,pattern,txn_id
U000946,U001749,321.95,2025-05-08 06:34:00,0,,legit,T0007257
U001843,U000204,4572.88,2025-05-08 06:38:00,0,,legit,T0007258
U001255,U000886,244.85,2025-05-08 06:38:00,0,,legit,T0007259
U001942,U000970,122.31,2025-05-08 07:33:00,0,,legit,T0007260
U000125,U000824,4420.79,2025-05-08 07:57:00,0,,legit,T0007261
U001404,U001392,26155.39,2025-05-08 08:35:00,0,,legit,T0007262
U001396,U000917,10.71,2025-05-08 08:39:00,0,,legit,T0007263
U000869,U001485,350.46,2025-05-08 08:48:00,0,,legit,T0007264
U001666,U000383,155.95,2025-05-08 09:08:00,0,,legit,T0007265
U001874,U000622,770.1,2025-05-08 09:11:00,0,,legit,T0007266
U001880,U001304,81.2,2025-05-08 09:39:00,0,,legit,T0007267
U001864,U001241,108.26,2025-05-08 09:49:00,0,,legit,T0007268
U000911,U000861,79.44,2025-05-08 10:20:00,0,,legit,T0007269
U001817,U001326,117.96,2025-05-08 11:15:00,0,,legit,T0007270
U000497,U001980,367.53,2025-05-08 12:12:00,0,,legit,T0007271
U001700,U001224,3242.6,2025-05-08 12:50:00,0,,legit,T0007272
U000435,U001342,1621.82,2025-05-08 12:56:00,0,,legit,T0007273
U000749,U000376,329.62,2025-05-08 13:13:00,0,,legit,T0007274
U001641,U001398,460.45,2025-05-08 13:21:00,0,,legit,T0007275
U000382,U001664,490.96,2025-05-08 14:42:00,0,,legit,T0007276
U001775,U001770,11.29,2025-05-08 15:19:00,0,,legit,T0007277
U000601,U001355,17628.6,2025-05-08 15:32:00,0,,legit,T0007278
U001721,U001062,183.27,2025-05-08 16:38:00,0,,legit,T0007279
U000659,U000042,392.3,2025-05-08 16:39:00,0,,legit,T0007280
U000982,U000447,379.51,2025-05-08 16:42:00,0,,legit,T0007281
U000421,U000688,4448.7,2025-05-08 16:51:00,0,,legit,T0007282
U000857,U001125,157.87,2025-05-08 17:34:00,0,,legit,T0007283
U001019,U001751,321.69,2025-05-08 17:51:00,0,,legit,T0007284
U001399,U000493,90.18,2025-05-08 18:09:00,0,,legit,T0007285
U001853,U000830,355.61,2025-05-08 18:58:00,0,,legit,T0007286
U000227,U001713,396.42,2025-05-08 19:34:00,0,,legit,T0007287
U001660,U001951,280.43,2025-05-08 19:45:00,0,,legit,T0007288
U000640,U001273,340.65,2025-05-08 20:11:00,0,,legit,T0007289
U001602,U001950,410.14,2025-05-08 20:12:00,0,,legit,T0007290
U001308,U000062,447.23,2025-05-08 20:34:00,0,,legit,T0007291
U001362,U000217,278.39,2025-05-08 21:30:00,0,,legit,T0007292
U001994,U000382,65.91,2025-05-08 22:31:00,0,,legit,T0007293
U001004,U000295,132.78,2025-05-08 22:59:00,0,,legit,T0007294
U000647,U000243,8503.54,2025-05-08 23:41:00,0,,legit,T0007295
U001537,U000974,2580.48,2025-05-09 00:07:00,0,,legit,T0007296
U001072,U001907,3455.25,2025-05-09 00:10:00,0,,legit,T0007297
U000720,U000953,32.0,2025-05-09 01:00:00,0,,legit,T0007298
U000997,U000028,361.43,2025-05-09 01:23:00,0,,legit,T0007299
U000357,U001695,15.82,2025-05-09 01:51:00,0,,legit,T0007300
L002349,L002350,24489.91,2025-05-09 02:31:00,1,LOOP_11,circular_loop,T0007301
U001087,U000709,2401.62,2025-05-09 02:31:00,0,,legit,T0007302
U001248,U001269,423.12,2025-05-09 02:38:00,0,,legit,T0007303
U000870,U000523,30799.66,2025-05-09 02:44:00,0,,legit,T0007304
L002350,L002351,23281.34,2025-05-09 02:45:00,1,LOOP_11,circular_loop,T0007305
L002351,L002349,22242.72,2025-05-09 02:52:00,1,LOOP_11,circular_loop,T0007306
U001605,U001088,1822.63,2025-05-09 03:05:00,0,,legit,T0007307
U000669,U000619,2255.88,2025-05-09 03:15:00,0,,legit,T0007308
L002349,L002350,21873.4,2025-05-09 03:30:00,1,LOOP_11,circular_loop,T0007309
U000678,U000834,152.99,2025-05-09 03:32:00,0,,legit,T0007310
U001169,U001504,263.11,2025-05-09 03:33:00,0,,legit,T0007311
L002350,L002351,21154.66,2025-05-09 03:57:00,1,LOOP_11,circular_loop,T0007312
U001239,U000974,213.92,2025-05-09 04:03:00,0,,legit,T0007313
U000289,U000854,445.54,2025-05-09 04:09:00,0,,legit,T0007314
L002351,L002349,20300.2,2025-05-09 04:15:00,1,LOOP_11,circular_loop,T0007315
U001689,U001559,3532.27,2025-05-09 04:46:00,0,,legit,T0007316
L002349,L002350,19856.44,2025-05-09 04:50:00,1,LOOP_11,circular_loop,T0007317
L002350,L002351,19494.74,2025-05-09 05:25:00,1,LOOP_11,circular_loop,T0007318
L002351,L002349,19047.92,2025-05-09 05:31:00,1,LOOP_11,circular_loop,T0007319
U001688,U001985,64.02,2025-05-09 06:13:00,0,,legit,T0007320
U000223,U000925,485.26,2025-05-09 07:39:00,0,,legit,T0007321
U000446,U000316,259.77,2025-05-09 07:53:00,0,,legit,T0007322
U001060,U000598,3102.4,2025-05-09 08:08:00,0,,legit,T0007323
U001991,U001744,12881.33,2025-05-09 08:34:00,0,,legit,T0007324
U000917,U001267,326.52,2025-05-09 09:08:00,0,,legit,T0007325
U000237,U000247,2082.57,2025-05-09 09:08:00,0,,legit,T0007326
U000347,U001277,764.25,2025-05-09 09:08:00,0,,legit,T0007327
U001501,U001516,414.26,2025-05-09 10:10:00,0,,legit,T0007328
U000319,U001202,919.6,2025-05-09 10:33:00,0,,legit,T0007329
U001538,U000476,198.32,2025-05-09 10:56:00,0,,legit,T0007330
U000602,U001316,1191.39,2025-05-09 11:09:00,0,,legit,T0007331
U000613,U000210,1725.65,2025-05-09 12:52:00,0,,legit,T0007332
U001215,U000672,258.93,2025-05-09 13:08:00,0,,legit,T0007333
U000586,U001287,461.16,2025-05-09 13:27:00,0,,legit,T0007334
U000308,U000812,144.54,2025-05-09 13:32:00,0,,legit,T0007335
U000945,U001967,303.04,2025-05-09 13:49:00,0,,legit,T0007336
U000378,U001963,198.39,2025-05-09 13:55:00,0,,legit,T0007337
U000707,U000841,85.59,2025-05-09 14:58:00,0,,legit,T0007338
U001420,U001265,310.67,2025-05-09 15:25:00,0,,legit,T0007339
U001196,U000976,399.64,2025-05-09 16:10:00,0,,legit,T0007340
U000324,U000732,3586.68,2025-05-09 16:13:00,0,,legit,T0007341
U001546,U001383,181.01,2025-05-09 16:26:00,0,,legit,T0007342
U001615,U000588,303.34,2025-05-09 16:51:00,0,,legit,T0007343
U000926,U000995,305.48,2025-05-09 16:53:00,0,,legit,T0007344
U000953,U001062,242.99,2025-05-09 16:55:00,0,,legit,T0007345
U001665,U000042,2106.42,2025-05-09 16:57:00,0,,legit,T0007346
U001740,U000042,148.9,2025-05-09 16:57:00,0,,legit,T0007347
U001930,U000557,366.81,2025-05-09 17:31:00,0,,legit,T0007348
U001302,U000650,3646.37,2025-05-09 17:34:00,0,,legit,T0007349
U001432,U001983,473.85,2025-05-09 17:53:00,0,,legit,T0007350
U000210,U000785,77.68,2025-05-09 18:19:00,0,,legit,T0007351
U001045,U000621,2832.26,2025-05-09 18:30:00,0,,legit,T0007352
U001297,U000909,1686.08,2025-05-09 18:51:00,0,,legit,T0007353
U001838,U000547,1133.91,2025-05-09 21:27:00,0,,legit,T0007354
U000206,U001752,275.66,2025-05-09 22:07:00,0,,legit,T0007355
U000324,U001891,498.75,2025-05-09 22:39:00,0,,legit,T0007356
U000830,U001405,142.99,2025-05-09 22:49:00,0,,legit,T0007357
U001123,U000672,23.8,2025-05-09 23:27:00,0,,legit,T0007358
U000721,U000328,148.15,2025-05-09 23:39:00,0,,legit,T0007359
U000082,U000963,68.05,2025-05-10 01:27:00,0,,legit,T0007360
U001533,U001159,327.0,2025-05-10 02:09:00,0,,legit,T0007361
U000720,U001147,1601.65,2025-05-10 02:58:00,0,,legit,T0007362
U001914,U001844,1996.01,2025-05-10 03:26:00,0,,legit,T0007363
U000001,U001829,423.83,2025-05-10 03:31:00,0,,legit,T0007364
U001762,U001924,177.11,2025-05-10 03:35:00,0,,legit,T0007365
U001342,U000315,23642.46,2025-05-10 03:58:00,0,,legit,T0007366
U001206,U001958,110.0,2025-05-10 04:31:00,0,,legit,T0007367
U000836,U000862,387.54,2025-05-10 04:36:00,0,,legit,T0007368
U001189,U000195,186.01,2025-05-10 04:40:00,0,,legit,T0007369
U000718,U001508,336.78,2025-05-10 05:03:00,0,,legit,T0007370
U000044,U001207,375.16,2025-05-10 05:07:00,0,,legit,T0007371
U000212,U001183,403.48,2025-05-10 06:09:00,0,,legit,T0007372
U000867,C002192,656.03,2025-05-10 06:20:00,0,,legit_by_fraud_acct,T0007373
U000922,S002494,414.79,2025-05-10 07:59:00,0,,legit_by_fraud_acct,T0007374
U001508,U001523,324.74,2025-05-10 08:33:00,0,,legit,T0007375
U001643,U001245,1470.42,2025-05-10 09:07:00,0,,legit,T0007376
U000399,U001072,217.39,2025-05-10 09:15:00,0,,legit,T0007377
U001547,U000215,172.01,2025-05-10 10:26:00,0,,legit,T0007378
U000895,U000065,87.39,2025-05-10 10:50:00,0,,legit,T0007379
U000947,U001595,15.87,2025-05-10 12:06:00,0,,legit,T0007380
U001009,U001041,275.76,2025-05-10 12:07:00,0,,legit,T0007381
U000156,U001111,437.87,2025-05-10 13:01:00,0,,legit,T0007382
U000496,U001987,1434.18,2025-05-10 13:40:00,0,,legit,T0007383
U001498,U000076,99.12,2025-05-10 13:49:00,0,,legit,T0007384
U001473,U001826,69.11,2025-05-10 13:53:00,0,,legit,T0007385
U001935,U000805,117.34,2025-05-10 14:15:00,0,,legit,T0007386
U001478,U000462,2045.33,2025-05-10 15:41:00,0,,legit,T0007387
U000652,U000591,420.51,2025-05-10 16:45:00,0,,legit,T0007388
U001039,U001610,617.89,2025-05-10 17:01:00,0,,legit,T0007389
U000355,U000354,783.76,2025-05-10 17:48:00,0,,legit,T0007390
U001614,U000207,6887.81,2025-05-10 17:53:00,0,,legit,T0007391
U001050,U001219,348.24,2025-05-10 18:28:00,0,,legit,T0007392
U001238,U000578,4560.94,2025-05-10 18:38:00,0,,legit,T0007393
U001985,U000358,196.78,2025-05-10 18:46:00,0,,legit,T0007394
U000393,U001600,292.04,2025-05-10 19:01:00,0,,legit,T0007395
U001723,U001308,190.21,2025-05-10 19:12:00,0,,legit,T0007396
U000087,U000703,648.1,2025-05-10 20:09:00,0,,legit,T0007397
U000750,U000156,265.47,2025-05-10 21:12:00,0,,legit,T0007398
U001179,U001451,3166.96,2025-05-10 21:33:00,0,,legit,T0007399
U000848,U001815,2162.3,2025-05-10 22:02:00,0,,legit,T0007400
U001892,U000438,93.67,2025-05-10 22:30:00,0,,legit,T0007401
U000635,U001861,50.28,2025-05-10 22:41:00,0,,legit,T0007402
U000031,U000438,391.59,2025-05-11 00:13:00,0,,legit,T0007403
U000116,U001967,22.42,2025-05-11 02:54:00,0,,legit,T0007404
U000260,U001756,7104.97,2025-05-11 04:55:00,0,,legit,T0007405
U001264,U000312,171.13,2025-05-11 05:15:00,0,,legit,T0007406
U001343,U001215,535.82,2025-05-11 05:18:00,0,,legit,T0007407
U001939,U001617,390.9,2025-05-11 05:44:00,0,,legit,T0007408
U001927,U001813,253.9,2025-05-11 06:09:00,0,,legit,T0007409
U000634,U000161,302.49,2025-05-11 06:51:00,0,,legit,T0007410
U000233,U001086,49.65,2025-05-11 06:57:00,0,,legit,T0007411
U001313,U001369,441.06,2025-05-11 07:01:00,0,,legit,T0007412
U001625,U000740,240.87,2025-05-11 07:07:00,0,,legit,T0007413
U000380,U000605,537.84,2025-05-11 07:07:00,0,,legit,T0007414
U000374,U001565,42457.6,2025-05-11 08:25:00,0,,legit,T0007415
U000344,U001535,430.97,2025-05-11 08:36:00,0,,legit,T0007416
U000672,U001924,233.99,2025-05-11 09:31:00,0,,legit,T0007417
U001446,U000691,346.28,2025-05-11 10:47:00,0,,legit,T0007418
U001016,U000932,4835.12,2025-05-11 11:03:00,0,,legit,T0007419
U001167,U001635,4166.46,2025-05-11 13:09:00,0,,legit,T0007420
U001106,U000550,110.74,2025-05-11 13:17:00,0,,legit,T0007421
U001942,U000962,388.39,2025-05-11 15:24:00,0,,legit,T0007422
U000013,U000653,4187.06,2025-05-11 15:31:00,0,,legit,T0007423
U001913,U000323,2633.28,2025-05-11 15:43:00,0,,legit,T0007424
U001383,U000437,312.88,2025-05-11 15:50:00,0,,legit,T0007425
U001518,U000359,542.31,2025-05-11 16:15:00,0,,legit_incidental_return,T0007426
U001139,U000523,354.22,2025-05-11 16:25:00,0,,legit,T0007427
U000888,U001512,290.95,2025-05-11 16:54:00,0,,legit,T0007428
U001796,U001840,250.85,2025-05-11 17:09:00,0,,legit,T0007429
U000637,U000752,237.79,2025-05-11 17:13:00,0,,legit,T0007430
U001038,U001696,3781.28,2025-05-11 17:31:00,0,,legit,T0007431
U001465,U001599,65.48,2025-05-11 18:45:00,0,,legit,T0007432
U001500,U000994,60.69,2025-05-11 18:49:00,0,,legit,T0007433
U000258,U001743,492.24,2025-05-11 18:56:00,0,,legit,T0007434
U001570,U001714,211.86,2025-05-11 19:05:00,0,,legit,T0007435
U001326,U001680,257.93,2025-05-11 19:10:00,0,,legit,T0007436
U000786,U001488,1009.6,2025-05-11 19:10:00,0,,legit,T0007437
U000009,U001892,42.85,2025-05-11 19:18:00,0,,legit,T0007438
U000671,U000942,376.43,2025-05-11 19:26:00,0,,legit,T0007439
U001859,U000103,473.76,2025-05-11 19:34:00,0,,legit,T0007440
U001467,U001899,224.68,2025-05-11 20:41:00,0,,legit,T0007441
U000829,U000390,164.88,2025-05-11 21:22:00,0,,legit,T0007442
U001266,U000184,59.55,2025-05-11 21:47:00,0,,legit,T0007443
U001467,U000597,472.92,2025-05-11 22:17:00,0,,legit,T0007444
U001197,U001381,4864.67,2025-05-11 23:45:00,0,,legit,T0007445
U001887,U001227,118.04,2025-05-11 23:56:00,0,,legit,T0007446
S002436,U001111,578.95,2025-05-12 00:50:00,0,,legit_by_fraud_acct,T0007447
U000988,U001663,397.26,2025-05-12 01:06:00,0,,legit,T0007448
U000937,U001978,3244.45,2025-05-12 01:15:00,0,,legit,T0007449
U000353,U001058,335.31,2025-05-12 01:45:00,0,,legit,T0007450
U001034,U000586,331.62,2025-05-12 02:53:00,0,,legit,T0007451
U001589,U001433,357.02,2025-05-12 03:31:00,0,,legit,T0007452
U001131,U001413,3408.05,2025-05-12 03:49:00,0,,legit,T0007453
U001854,U001322,227.84,2025-05-12 04:10:00,0,,legit,T0007454
U001241,U001829,452.2,2025-05-12 04:20:00,0,,legit,T0007455
U001200,U001080,453.34,2025-05-12 04:56:00,0,,legit,T0007456
S002527,U000279,77.31,2025-05-12 04:57:00,0,,legit_by_fraud_acct,T0007457
U000542,U001941,453.03,2025-05-12 05:19:00,0,,legit,T0007458
U000235,U001736,1559.51,2025-05-12 05:34:00,0,,legit,T0007459
U001688,U000051,32353.06,2025-05-12 05:54:00,0,,legit,T0007460
U001777,U001270,278.98,2025-05-12 06:49:00,0,,legit,T0007461
U000676,U000145,139.95,2025-05-12 07:17:00,0,,legit,T0007462
U000591,U001217,38.61,2025-05-12 07:20:00,0,,legit,T0007463
U001530,U000735,3438.89,2025-05-12 07:46:00,0,,legit,T0007464
U001300,U000041,4470.06,2025-05-12 08:12:00,0,,legit,T0007465
U000517,U000393,411.74,2025-05-12 08:33:00,0,,legit,T0007466
F002069,U000674,546.74,2025-05-12 08:56:00,0,,legit_by_fraud_acct,T0007467
U000532,U000733,407.55,2025-05-12 09:00:00,0,,legit_incidental,T0007468
U001815,U001532,3820.67,2025-05-12 09:53:00,0,,legit,T0007469
U001839,U001044,56.92,2025-05-12 10:27:00,0,,legit,T0007470
U001961,U000178,152.09,2025-05-12 12:12:00,0,,legit,T0007471
F002062,U000678,382.32,2025-05-12 12:24:00,0,,legit_by_fraud_acct,T0007472
U001911,U000635,454.15,2025-05-12 12:52:00,0,,legit,T0007473
U000013,U001367,309.1,2025-05-12 13:38:00,0,,legit,T0007474
U000632,U000136,3492.16,2025-05-12 13:47:00,0,,legit,T0007475
U000539,U001127,1956.37,2025-05-12 14:26:00,0,,legit,T0007476
U000326,U001020,246.2,2025-05-12 14:31:00,0,,legit,T0007477
U000535,U000736,46329.19,2025-05-12 15:29:00,0,,legit,T0007478
U000798,U000567,2913.72,2025-05-12 16:19:00,0,,legit,T0007479
U001557,U000758,3340.88,2025-05-12 17:06:00,0,,legit,T0007480
U001725,U001027,107.87,2025-05-12 17:41:00,0,,legit,T0007481
U001383,U001830,478.77,2025-05-12 18:04:00,0,,legit,T0007482
U000033,U001294,170.81,2025-05-12 18:15:00,0,,legit,T0007483
U000944,U000306,317.29,2025-05-12 18:50:00,0,,legit,T0007484
U001413,U001789,346.59,2025-05-12 19:42:00,0,,legit,T0007485
U001836,U001600,489.05,2025-05-12 20:12:00,0,,legit,T0007486
U000676,U000752,161.16,2025-05-12 20:37:00,0,,legit,T0007487
U001054,U001741,489.17,2025-05-12 20:56:00,0,,legit,T0007488
U000063,U001953,285.98,2025-05-12 21:46:00,0,,legit,T0007489
L002345,U001417,708.15,2025-05-12 23:43:00,0,,legit_by_fraud_acct,T0007490
U000475,U001149,496.65,2025-05-12 23:49:00,0,,legit,T0007491
U001200,U000410,277.77,2025-05-13 00:47:00,0,,legit,T0007492
U000457,U001647,163.8,2025-05-13 01:25:00,0,,legit,T0007493
U001577,U000020,260.96,2025-05-13 02:05:00,0,,legit,T0007494
U001934,U000442,3230.22,2025-05-13 03:06:00,0,,legit,T0007495
U000210,U001456,4429.95,2025-05-13 03:18:00,0,,legit,T0007496
U000739,U001654,4368.28,2025-05-13 03:24:00,0,,legit,T0007497
U000815,U001397,78.95,2025-05-13 03:29:00,0,,legit,T0007498
U001738,U001515,389.97,2025-05-13 04:08:00,0,,legit,T0007499
U000299,U001594,371.97,2025-05-13 04:19:00,0,,legit,T0007500
U000111,U001413,289.89,2025-05-13 04:29:00,0,,legit,T0007501
U000357,U001917,197.12,2025-05-13 04:47:00,0,,legit,T0007502
U001882,U000636,244.78,2025-05-13 05:49:00,0,,legit_incidental,T0007503
U001948,U001143,19.52,2025-05-13 07:08:00,0,,legit,T0007504
U001753,U000701,3576.94,2025-05-13 08:04:00,0,,legit,T0007505
U001472,U001163,933.13,2025-05-13 08:10:00,0,,legit,T0007506
U000752,U001892,426.8,2025-05-13 08:51:00,0,,legit,T0007507
U000160,U000260,1101.01,2025-05-13 09:06:00,0,,legit,T0007508
U000615,U000094,144.2,2025-05-13 09:42:00,0,,legit,T0007509
U000216,U000466,1161.38,2025-05-13 10:22:00,0,,legit_incidental_return,T0007510
U000605,U000760,265.07,2025-05-13 10:32:00,0,,legit,T0007511
U000053,U000929,298.33,2025-05-13 10:37:00,0,,legit,T0007512
U000954,U001392,146.85,2025-05-13 11:08:00,0,,legit,T0007513
U000617,U001841,59.15,2025-05-13 11:12:00,0,,legit,T0007514
U000111,U000384,436.35,2025-05-13 11:39:00,0,,legit,T0007515
U000992,U001555,52.2,2025-05-13 11:52:00,0,,legit,T0007516
U001857,U000795,239.13,2025-05-13 12:03:00,0,,legit,T0007517
U001476,U001041,1086.98,2025-05-13 12:30:00,0,,legit,T0007518
U000971,U001205,249.15,2025-05-13 12:30:00,0,,legit,T0007519
U000381,U001022,145.68,2025-05-13 12:58:00,0,,legit,T0007520
U001244,U001010,3441.02,2025-05-13 13:06:00,0,,legit,T0007521
U001365,U000772,292.5,2025-05-13 13:27:00,0,,legit,T0007522
U000354,U000405,4785.78,2025-05-13 13:46:00,0,,legit,T0007523
U001646,U000970,310.16,2025-05-13 14:09:00,0,,legit,T0007524
U000012,U000947,27.42,2025-05-13 14:53:00,0,,legit,T0007525
U001209,U000406,140.51,2025-05-13 15:12:00,0,,legit,T0007526
U001632,U000539,28212.16,2025-05-13 16:25:00,0,,legit,T0007527
U001788,U000692,25733.01,2025-05-13 16:44:00,0,,legit,T0007528
U001097,U000047,192.92,2025-05-13 16:48:00,0,,legit,T0007529
U000133,U000839,408.34,2025-05-13 17:01:00,0,,legit,T0007530
U000104,U001640,4460.35,2025-05-13 18:07:00,0,,legit,T0007531
U000215,U000671,144.39,2025-05-13 18:12:00,0,,legit,T0007532
S002393,S002395,1937.28,2025-05-13 18:48:00,1,SMURF_2,smurf_out,T0007533
S002393,S002402,7017.59,2025-05-13 18:51:00,1,SMURF_2,smurf_out,T0007534
S002393,S002411,2522.17,2025-05-13 18:52:00,1,SMURF_2,smurf_out,T0007535
S002393,S002397,9508.55,2025-05-13 18:52:00,1,SMURF_2,smurf_out,T0007536
S002393,S002414,3965.6,2025-05-13 18:53:00,1,SMURF_2,smurf_out,T0007537
S002393,S002403,6307.85,2025-05-13 18:56:00,1,SMURF_2,smurf_out,T0007538
S002393,S002410,2093.18,2025-05-13 18:56:00,1,SMURF_2,smurf_out,T0007539
S002393,S002399,4766.75,2025-05-13 19:00:00,1,SMURF_2,smurf_out,T0007540
S002393,S002406,4168.2,2025-05-13 19:00:00,1,SMURF_2,smurf_out,T0007541
S002393,S002407,8310.41,2025-05-13 19:02:00,1,SMURF_2,smurf_out,T0007542
S002393,S002413,9506.75,2025-05-13 19:04:00,1,SMURF_2,smurf_out,T0007543
S002393,S002405,1992.8,2025-05-13 19:04:00,1,SMURF_2,smurf_out,T0007544
S002393,S002404,6179.18,2025-05-13 19:07:00,1,SMURF_2,smurf_out,T0007545
S002393,S002412,5299.27,2025-05-13 19:09:00,1,SMURF_2,smurf_out,T0007546
S002393,S002400,1117.75,2025-05-13 19:09:00,1,SMURF_2,smurf_out,T0007547
U000155,U000182,722.92,2025-05-13 19:10:00,0,,legit_incidental,T0007548
S002393,S002408,2574.03,2025-05-13 19:13:00,1,SMURF_2,smurf_out,T0007549
S002393,S002415,6923.3,2025-05-13 19:14:00,1,SMURF_2,smurf_out,T0007550
S002393,S002409,8943.3,2025-05-13 19:14:00,1,SMURF_2,smurf_out,T0007551
S002393,S002401,1459.08,2025-05-13 19:14:00,1,SMURF_2,smurf_out,T0007552
S002393,S002398,5161.85,2025-05-13 19:15:00,1,SMURF_2,smurf_out,T0007553
S002393,S002396,3095.18,2025-05-13 19:16:00,1,SMURF_2,smurf_out,T0007554
S002406,S002394,4083.97,2025-05-13 19:20:00,1,SMURF_2,smurf_in,T0007555
S002410,S002394,2031.32,2025-05-13 19:25:00,1,SMURF_2,smurf_in,T0007556
S002398,S002394,5059.16,2025-05-13 19:26:00,1,SMURF_2,smurf_in,T0007557
S002401,S002394,1424.83,2025-05-13 19:47:00,1,SMURF_2,smurf_in,T0007558
U001280,U000490,256.58,2025-05-13 19:51:00,0,,legit,T0007559
S002399,S002394,4685.43,2025-05-13 20:01:00,1,SMURF_2,smurf_in,T0007560
S002405,S002394,1980.82,2025-05-13 20:02:00,1,SMURF_2,smurf_in,T0007561
S002407,S002394,8213.55,2025-05-13 20:02:00,1,SMURF_2,smurf_in,T0007562
S002402,S002394,6918.06,2025-05-13 20:03:00,1,SMURF_2,smurf_in,T0007563
U001548,U000510,4682.2,2025-05-13 20:18:00,0,,legit,T0007564
S002415,S002394,6764.35,2025-05-13 20:23:00,1,SMURF_2,smurf_in,T0007565
S002413,S002394,9460.09,2025-05-13 20:23:00,1,SMURF_2,smurf_in,T0007566
S002400,S002394,1111.07,2025-05-13 20:28:00,1,SMURF_2,smurf_in,T0007567
S002412,S002394,5164.01,2025-05-13 20:30:00,1,SMURF_2,smurf_in,T0007568
S002396,S002394,3081.33,2025-05-13 20:32:00,1,SMURF_2,smurf_in,T0007569
S002408,S002394,2559.38,2025-05-13 20:33:00,1,SMURF_2,smurf_in,T0007570
S002404,S002394,6000.04,2025-05-13 20:35:00,1,SMURF_2,smurf_in,T0007571
S002414,S002394,3855.02,2025-05-13 20:35:00,1,SMURF_2,smurf_in,T0007572
S002397,S002394,9469.2,2025-05-13 20:40:00,1,SMURF_2,smurf_in,T0007573
S002395,S002394,1894.41,2025-05-13 20:43:00,1,SMURF_2,smurf_in,T0007574
S002403,S002394,6170.74,2025-05-13 20:44:00,1,SMURF_2,smurf_in,T0007575
S002411,S002394,2520.44,2025-05-13 20:44:00,1,SMURF_2,smurf_in,T0007576
U001785,U000201,336.85,2025-05-13 21:08:00,0,,legit,T0007577
S002409,S002394,8750.62,2025-05-13 21:13:00,1,SMURF_2,smurf_in,T0007578
U001523,U000094,273.44,2025-05-13 22:06:00,0,,legit,T0007579
U001064,U000258,2372.87,2025-05-13 23:07:00,0,,legit,T0007580
U001676,U001302,478.71,2025-05-13 23:18:00,0,,legit,T0007581
U000763,U001672,340.86,2025-05-13 23:38:00,0,,legit,T0007582
U001973,U001027,182.1,2025-05-13 23:38:00,0,,legit,T0007583
U001566,U001637,261.96,2025-05-14 00:16:00,0,,legit,T0007584
U001449,F002213,133.96,2025-05-14 00:20:00,0,,legit_by_fraud_acct,T0007585
U001959,U000376,467.11,2025-05-14 02:50:00,0,,legit,T0007586
U001461,U001771,181.81,2025-05-14 03:00:00,0,,legit,T0007587
U000593,U000082,246.96,2025-05-14 04:07:00,0,,legit,T0007588
U000954,U000225,43626.8,2025-05-14 04:31:00,0,,legit,T0007589
U000757,U000724,206.79,2025-05-14 05:04:00,0,,legit,T0007590
U001593,U000538,1259.86,2025-05-14 06:22:00,0,,legit,T0007591
U001186,U001507,446.37,2025-05-14 06:42:00,0,,legit,T0007592
U000534,U001355,455.7,2025-05-14 07:12:00,0,,legit,T0007593
U001520,U001652,243.87,2025-05-14 07:35:00,0,,legit,T0007594
U000933,U001034,351.71,2025-05-14 08:17:00,0,,legit,T0007595
U000286,U000680,340.44,2025-05-14 08:39:00,0,,legit,T0007596
U001477,U000759,101.19,2025-05-14 08:44:00,0,,legit,T0007597
U000286,U000303,178.2,2025-05-14 09:01:00,0,,legit,T0007598
U001909,U001444,470.15,2025-05-14 10:12:00,0,,legit,T0007599
U000447,U001291,1753.53,2025-05-14 11:01:00,0,,legit,T0007600
U001423,U000640,386.9,2025-05-14 11:38:00,0,,legit,T0007601
U001970,U001325,2766.01,2025-05-14 11:50:00,0,,legit,T0007602
U001362,U001898,496.45,2025-05-14 12:20:00,0,,legit,T0007603
U001037,U001769,262.92,2025-05-14 12:27:00,0,,legit,T0007604
U001611,U001313,311.5,2025-05-14 12:44:00,0,,legit,T0007605
U000287,U001738,1297.9,2025-05-14 13:12:00,0,,legit,T0007606
U001886,U000474,34.67,2025-05-14 13:44:00,0,,legit,T0007607
U000336,U000671,156.05,2025-05-14 14:07:00,0,,legit,T0007608
U001581,U001314,70.81,2025-05-14 14:53:00,0,,legit,T0007609
F002135,U001398,401.44,2025-05-14 16:12:00,0,,legit_by_fraud_acct,T0007610
U001368,U000250,1954.35,2025-05-14 16:15:00,0,,legit,T0007611
U000582,U001743,4928.79,2025-05-14 16:39:00,0,,legit,T0007612
U001809,U000729,4943.99,2025-05-14 16:47:00,0,,legit,T0007613
U000008,U000330,484.89,2025-05-14 17:51:00,0,,legit,T0007614
U001578,U001807,365.32,2025-05-14 18:54:00,0,,legit,T0007615
U001058,U000160,2436.42,2025-05-14 19:05:00,0,,legit,T0007616
U001690,U001319,364.22,2025-05-14 19:11:00,0,,legit,T0007617
U000618,U001386,338.51,2025-05-14 19:25:00,0,,legit,T0007618
U000933,U001490,211.23,2025-05-14 19:33:00,0,,legit,T0007619
U001830,U000313,280.55,2025-05-14 19:51:00,0,,legit,T0007620
U001713,U001489,1262.56,2025-05-14 20:16:00,0,,legit,T0007621
U000182,U000994,4725.81,2025-05-14 20:58:00,0,,legit,T0007622
U000432,F002212,753.6,2025-05-14 21:31:00,0,,legit_by_fraud_acct,T0007623
U000027,U000331,28566.24,2025-05-14 23:07:00,0,,legit,T0007624
